market_id,ts,window_start_ts,window_end_ts,side,token_price,chainlink_open_price,chainlink_ref_price,chainlink_close_price,binance_mid_price,sigma_intraround_per_s,sigma_hourly_per_s,hour_return,orderbook_imbalance,bid_depth_1,ask_depth_1,source,condition_id,token_id,settled_side,queue_ahead,best_ask
btc-updown-5m-1772841900,1772842083,1772841900,1772842200,DOWN,0.02,68171.2,68228.0,68171.26817119999,68228.0,7.221181977928135e-05,6.204656608619614e-05,0.0,-0.26751233063715,4946.25,202.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x70ea6abeea7b2319f78f29d480f7ce81fa4873c80fd68a11ff0621b355f410d6,33772652001706837900518110591781097156965129627513181698575162188614731934084,UP,4946.25,0.9
btc-updown-5m-1772841900,1772842125,1772841900,1772842200,DOWN,0.02,68171.2,68228.0,68171.26817119999,68228.0,7.221181977928135e-05,6.204656608619614e-05,0.0,-0.4571223930580119,297.65,202.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x70ea6abeea7b2319f78f29d480f7ce81fa4873c80fd68a11ff0621b355f410d6,33772652001706837900518110591781097156965129627513181698575162188614731934084,UP,297.65,0.9
btc-updown-5m-1772841900,1772842148,1772841900,1772842200,DOWN,0.02,68171.2,68222.18,68171.26817119999,68222.18,5.338807005323493e-05,5.852749278161177e-05,0.0,-0.4501228672106825,1086.45,112.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x70ea6abeea7b2319f78f29d480f7ce81fa4873c80fd68a11ff0621b355f410d6,33772652001706837900518110591781097156965129627513181698575162188614731934084,UP,1086.45,0.9
btc-updown-5m-1772841900,1772842180,1772841900,1772842200,DOWN,0.02,68171.2,68222.18,68171.26817119999,68222.18,5.338807005323493e-05,5.852749278161177e-05,0.0,-0.44594735810854946,1960.54,102.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x70ea6abeea7b2319f78f29d480f7ce81fa4873c80fd68a11ff0621b355f410d6,33772652001706837900518110591781097156965129627513181698575162188614731934084,UP,1960.54,0.9
btc-updown-5m-1772841900,1772842190,1772841900,1772842200,DOWN,0.01,68171.2,68222.18,68171.26817119999,68222.18,5.338807005323493e-05,5.852749278161177e-05,0.0,-0.931462155884809,751.0,102.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x70ea6abeea7b2319f78f29d480f7ce81fa4873c80fd68a11ff0621b355f410d6,33772652001706837900518110591781097156965129627513181698575162188614731934084,UP,751.0,0.9
btc-updown-5m-1772843400,1772843598,1772843400,1772843700,DOWN,0.02,68221.59,68332.62,68221.65822159,68332.62,8.207277430599475e-05,6.107912342109287e-05,0.0,-0.5223530926509365,403.51,325.28,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xb1c0e790f07e7cf177c198360b1847b745fe20cb70167ef9fa95657c34fa6c4f,50290959671309915214902115230177006084974475718801870686446619344069101988671,UP,403.51,0.9
btc-updown-5m-1772843400,1772843608,1772843400,1772843700,DOWN,0.01,68221.59,68332.62,68221.65822159,68332.62,8.207277430599475e-05,6.107912342109287e-05,0.0,-0.5692254626009469,6431.69,325.28,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xb1c0e790f07e7cf177c198360b1847b745fe20cb70167ef9fa95657c34fa6c4f,50290959671309915214902115230177006084974475718801870686446619344069101988671,UP,6431.69,0.9
btc-updown-5m-1772843400,1772843618,1772843400,1772843700,DOWN,0.01,68221.59,68332.62,68221.65822159,68332.62,8.207277430599475e-05,6.107912342109287e-05,0.0,-0.7774746857293797,2935.92,325.28,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xb1c0e790f07e7cf177c198360b1847b745fe20cb70167ef9fa95657c34fa6c4f,50290959671309915214902115230177006084974475718801870686446619344069101988671,UP,2935.92,0.9
btc-updown-5m-1772843400,1772843628,1772843400,1772843700,DOWN,0.01,68221.59,68332.62,68221.65822159,68332.62,8.207277430599475e-05,6.107912342109287e-05,0.0,-0.852277797406538,1877.27,300.28,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xb1c0e790f07e7cf177c198360b1847b745fe20cb70167ef9fa95657c34fa6c4f,50290959671309915214902115230177006084974475718801870686446619344069101988671,UP,1877.27,0.9
btc-updown-5m-1772843400,1772843639,1772843400,1772843700,DOWN,0.01,68221.59,68332.62,68221.65822159,68332.62,8.207277430599475e-05,6.107912342109287e-05,0.0,-0.49116217417546987,7996.16,300.28,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xb1c0e790f07e7cf177c198360b1847b745fe20cb70167ef9fa95657c34fa6c4f,50290959671309915214902115230177006084974475718801870686446619344069101988671,UP,7996.16,0.9
btc-updown-5m-1772843400,1772843649,1772843400,1772843700,DOWN,0.01,68221.59,68315.69,68221.65822159,68315.69,8.689577294792238e-05,6.0556552872433776e-05,0.0,-0.6962328434827663,4148.1,220.28,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xb1c0e790f07e7cf177c198360b1847b745fe20cb70167ef9fa95657c34fa6c4f,50290959671309915214902115230177006084974475718801870686446619344069101988671,UP,4148.1,0.9
btc-updown-5m-1772843400,1772843670,1772843400,1772843700,DOWN,0.01,68221.59,68315.69,68221.65822159,68315.69,8.689577294792238e-05,6.0556552872433776e-05,0.0,-0.58463370303455,6129.17,220.28,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xb1c0e790f07e7cf177c198360b1847b745fe20cb70167ef9fa95657c34fa6c4f,50290959671309915214902115230177006084974475718801870686446619344069101988671,UP,6129.17,0.9
btc-updown-5m-1772843400,1772843680,1772843400,1772843700,DOWN,0.02,68221.59,68315.69,68221.65822159,68315.69,8.689577294792238e-05,6.0556552872433776e-05,0.0,-0.3152704576689901,1.62,210.28,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xb1c0e790f07e7cf177c198360b1847b745fe20cb70167ef9fa95657c34fa6c4f,50290959671309915214902115230177006084974475718801870686446619344069101988671,UP,1.62,0.9
btc-updown-5m-1772843400,1772843690,1772843400,1772843700,DOWN,0.01,68221.59,68315.69,68221.65822159,68315.69,8.689577294792238e-05,6.0556552872433776e-05,0.0,-0.7203781986706278,3605.67,210.28,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xb1c0e790f07e7cf177c198360b1847b745fe20cb70167ef9fa95657c34fa6c4f,50290959671309915214902115230177006084974475718801870686446619344069101988671,UP,3605.67,0.9
btc-updown-5m-1772844600,1772844892,1772844600,1772844900,DOWN,0.01,68335.41,68358.33,68335.47833540999,68358.33,1.9318859759342564e-05,5.096320593168188e-05,0.0,-0.6738379285131794,4487.54,152.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xcbeb7e89dfa991638a53aac87474dace5b73f2b553beee668d9599ec02a9afe5,38300085361994308187704887512287497645507651246804597270411273044400746283994,UP,4487.54,0.9
