market_id,ts,window_start_ts,window_end_ts,side,token_price,chainlink_open_price,chainlink_ref_price,chainlink_close_price,binance_mid_price,sigma_intraround_per_s,sigma_hourly_per_s,hour_return,orderbook_imbalance,bid_depth_1,ask_depth_1,source,condition_id,token_id,settled_side,queue_ahead,best_ask
btc-updown-5m-1773250200,1773250418,1773250200,1773250500,UP,0.01,71319.27,71010.61,71319.19868073,71010.61,0.00017777429691505532,0.00012404266250300272,0.007456763360913499,-0.24180848155984572,7439.33,353.9,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xcd499a8074c8180da5f8bd9aa757493407072f21bd22a0bf8b7a273ed424c244,13157939757651210943553041352247540231165094119944493452619411805433779796449,DOWN,7439.33,0.9
btc-updown-5m-1773250800,1773251082,1773250800,1773251100,DOWN,0.01,70813.52,70706.94,70813.59081352,70706.94,0.00019190616070932122,0.00014256503252786906,-1.0748533533444515e-05,-0.42497644023752,4277.33,255.58,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xb48a723b8f40e0719399602b7662d0a6dc8edfcb35a194eec9eb893b43a8ad66,30680229284928536178472436527903442791596468749134374421200107183647470503322,UP,4277.33,0.9
btc-updown-5m-1773252000,1773252276,1773252000,1773252300,DOWN,0.02,70841.51,70846.2,70841.58084150999,70846.2,8.689489505617462e-05,0.00014577159790055483,0.003896144364821552,-0.08545948909394646,3617.8,233.88,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x4cbe6a4b95f23dca69baa84adae8d17b3899dfdd9a737ac698095fc61715a70c,97743315749545632081809800399322140585848742731411721872495331783420030932218,UP,3617.8,0.9
btc-updown-5m-1773252000,1773252287,1773252000,1773252300,DOWN,0.01,70841.51,70846.2,70841.58084150999,70846.2,8.689489505617462e-05,0.00014577159790055483,0.003896144364821552,-0.22906393823421353,6662.68,203.88,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x4cbe6a4b95f23dca69baa84adae8d17b3899dfdd9a737ac698095fc61715a70c,97743315749545632081809800399322140585848742731411721872495331783420030932218,UP,6662.68,0.9
btc-updown-5m-1773252300,1773252557,1773252300,1773252600,UP,0.02,70822.89,70717.2,70822.81917711,70717.2,0.00012547971847955207,0.00014019713813644342,-0.0026944373661450527,-0.150415410515653,1385.18,308.24,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xe5c5c5bba022c94a0f86f7e7249dcff7ed5ed8d622061bff1face72c618fbbec,52883798979997598793511975653148185378253768067831879044977409205290028007636,DOWN,1385.18,0.9
btc-updown-5m-1773252300,1773252568,1773252300,1773252600,UP,0.01,70822.89,70717.2,70822.81917711,70717.2,0.00012547971847955207,0.00014019713813644342,-0.0026944373661450527,-0.3761104324770092,5344.89,288.24,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xe5c5c5bba022c94a0f86f7e7249dcff7ed5ed8d622061bff1face72c618fbbec,52883798979997598793511975653148185378253768067831879044977409205290028007636,DOWN,5344.89,0.9
btc-updown-5m-1773252900,1773253176,1773252900,1773253200,UP,0.01,70777.16,70691.94,70777.08922284,70691.94,0.00010941255813670186,0.0001423941205732869,-0.002550642285390481,-0.31245389427001263,5512.92,244.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xa4901de8cec31982b398a2d46d0507b7dbd1440ed961d832151247a346c38c4b,10125826125053441309943635815168286668614429306275916827199427565677774404833,DOWN,5512.92,0.9
btc-updown-5m-1773252900,1773253188,1773252900,1773253200,UP,0.02,70777.16,70691.94,70777.08922284,70691.94,0.00010941255813670186,0.0001423941205732869,-0.002550642285390481,-0.33253825285004174,97.42,194.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xa4901de8cec31982b398a2d46d0507b7dbd1440ed961d832151247a346c38c4b,10125826125053441309943635815168286668614429306275916827199427565677774404833,DOWN,97.42,0.9
btc-updown-5m-1773254100,1773254362,1773254100,1773254400,UP,0.02,70704.0,70461.69,70703.929296,70461.69,0.00018754594987542062,0.00014419617476853339,-0.0072316332475121925,-0.13629471535623938,3259.81,278.41,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x5dbd73f8901cbd7036f3e8b9c72110ea5fedc44af1efc2e1a9136eb75735969c,18821054068954330295530850223447699490822481678800965058569781137066479800855,DOWN,3259.81,0.9
btc-updown-5m-1773254400,1773254685,1773254400,1773254700,DOWN,0.02,70549.67,70512.48,70549.74054967,70512.48,0.00014713209276280036,0.0001286629687034433,-0.002655716031400246,-0.01895933142844876,1485.57,467.9,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x9ec395e8c6028efc30b98f63fec2559a200d4ed3d4d8e5aba83739c185b14723,111506927209927856909737746875442989684651446333017537929668199118586292964249,UP,1485.57,0.9
